seqnames,start,end,width,strand,element_name,LTR_class,fullName
chr10,104974632,104975027,396,-,MTA_Mm,MTA,chr10:104974632-104975027:-|MTA_Mm|MTA
chr13,15900129,15900524,396,+,MTA_Mm,MTA,chr13:15900129-15900524:+|MTA_Mm|MTA
chrX,14179002,14179390,389,+,MTA_Mm,MTA,chrX:14179002-14179390:+|MTA_Mm|MTA
chrX,80004735,80005130,396,+,MTA_Mm,MTA,chrX:80004735-80005130:+|MTA_Mm|MTA
chr14,52903300,52903696,397,+,MTA_Mm,MTA,chr14:52903300-52903696:+|MTA_Mm|MTA
chr10,110668711,110669106,396,-,MTA_Mm,MTA,chr10:110668711-110669106:-|MTA_Mm|MTA
chr7,53165594,53165989,396,-,MTA_Mm,MTA,chr7:53165594-53165989:-|MTA_Mm|MTA
chr6,40529692,40530086,395,-,MTA_Mm,MTA,chr6:40529692-40530086:-|MTA_Mm|MTA
chrX,18404916,18405304,389,-,MTA_Mm,MTA,chrX:18404916-18405304:-|MTA_Mm|MTA
chrY,18031757,18032135,379,+,MTA_Mm,MTA,chrY:18031757-18032135:+|MTA_Mm|MTA
chrX,74708469,74708865,397,-,MTA_Mm,MTA,chrX:74708469-74708865:-|MTA_Mm|MTA
chr2,26455999,26456393,395,-,MTA_Mm,MTA,chr2:26455999-26456393:-|MTA_Mm|MTA
chr14,62899052,62899447,396,-,MTA_Mm,MTA,chr14:62899052-62899447:-|MTA_Mm|MTA
chr13,99616117,99616513,397,+,MTA_Mm,MTA,chr13:99616117-99616513:+|MTA_Mm|MTA
chr2,72167051,72167445,395,-,MTA_Mm,MTA,chr2:72167051-72167445:-|MTA_Mm|MTA
chr2,52752815,52753210,396,+,MTA_Mm,MTA,chr2:52752815-52753210:+|MTA_Mm|MTA
chr15,31056707,31057087,381,-,MTA_Mm,MTA,chr15:31056707-31057087:-|MTA_Mm|MTA
chrX,115301602,115302002,401,+,MTA_Mm,MTA,chrX:115301602-115302002:+|MTA_Mm|MTA
chr4,45304701,45305097,397,-,MTA_Mm,MTA,chr4:45304701-45305097:-|MTA_Mm|MTA
chr10,121491435,121491824,390,+,MTA_Mm,MTA,chr10:121491435-121491824:+|MTA_Mm|MTA
chr18,16922445,16922841,397,+,MTA_Mm,MTA,chr18:16922445-16922841:+|MTA_Mm|MTA
chrX,13975511,13975906,396,-,MTA_Mm,MTA,chrX:13975511-13975906:-|MTA_Mm|MTA
chr19,47555978,47556371,394,+,MTA_Mm,MTA,chr19:47555978-47556371:+|MTA_Mm|MTA
chr9,123221771,123222167,397,+,MTA_Mm,MTA,chr9:123221771-123222167:+|MTA_Mm|MTA
chr3,119059591,119059985,395,-,MTA_Mm,MTA,chr3:119059591-119059985:-|MTA_Mm|MTA
chr4,39198302,39198696,395,+,MTA_Mm,MTA,chr4:39198302-39198696:+|MTA_Mm|MTA
chr9,6893789,6894184,396,+,MTA_Mm,MTA,chr9:6893789-6894184:+|MTA_Mm|MTA
chr2,69213305,69213709,405,-,MTA_Mm,MTA,chr2:69213305-69213709:-|MTA_Mm|MTA
chrX,160220952,160221350,399,+,MTA_Mm,MTA,chrX:160220952-160221350:+|MTA_Mm|MTA
chr15,40716615,40717012,398,+,MTA_Mm,MTA,chr15:40716615-40717012:+|MTA_Mm|MTA
chr2,15512055,15512444,390,+,MTA_Mm,MTA,chr2:15512055-15512444:+|MTA_Mm|MTA
chr16,33155985,33156377,393,-,MTA_Mm,MTA,chr16:33155985-33156377:-|MTA_Mm|MTA
chr4,30028184,30028578,395,-,MTA_Mm,MTA,chr4:30028184-30028578:-|MTA_Mm|MTA
chr6,32929770,32930157,388,+,MTA_Mm,MTA,chr6:32929770-32930157:+|MTA_Mm|MTA
chr3,43548464,43548860,397,+,MTA_Mm,MTA,chr3:43548464-43548860:+|MTA_Mm|MTA
chrX,152497404,152497800,397,+,MTA_Mm,MTA,chrX:152497404-152497800:+|MTA_Mm|MTA
chr3,67337606,67338005,400,-,MTA_Mm,MTA,chr3:67337606-67338005:-|MTA_Mm|MTA
chr18,56967990,56968371,382,+,MTA_Mm,MTA,chr18:56967990-56968371:+|MTA_Mm|MTA
chr13,35277929,35278324,396,+,MTA_Mm,MTA,chr13:35277929-35278324:+|MTA_Mm|MTA
chr1,191870166,191870560,395,-,MTA_Mm,MTA,chr1:191870166-191870560:-|MTA_Mm|MTA
chr8,62931824,62932216,393,+,MTA_Mm,MTA,chr8:62931824-62932216:+|MTA_Mm|MTA
chr13,53791583,53791977,395,-,MTA_Mm,MTA,chr13:53791583-53791977:-|MTA_Mm|MTA
chrX,168644001,168644394,394,-,MTA_Mm,MTA,chrX:168644001-168644394:-|MTA_Mm|MTA
chr3,131502596,131502994,399,+,MTA_Mm,MTA,chr3:131502596-131502994:+|MTA_Mm|MTA
chrY,25440392,25440772,381,+,MTA_Mm,MTA,chrY:25440392-25440772:+|MTA_Mm|MTA
chr16,87888232,87888614,383,+,MTA_Mm,MTA,chr16:87888232-87888614:+|MTA_Mm|MTA
chr3,23276631,23277014,384,-,MTA_Mm,MTA,chr3:23276631-23277014:-|MTA_Mm|MTA
chr18,27116214,27116594,381,-,MTA_Mm,MTA,chr18:27116214-27116594:-|MTA_Mm|MTA
chr3,63022815,63023212,398,+,MTA_Mm,MTA,chr3:63022815-63023212:+|MTA_Mm|MTA
chr18,33689882,33690263,382,+,MTA_Mm,MTA,chr18:33689882-33690263:+|MTA_Mm|MTA
chr13,24774718,24775110,393,+,MTA_Mm,MTA,chr13:24774718-24775110:+|MTA_Mm|MTA
chr10,6474814,6475212,399,-,MTA_Mm,MTA,chr10:6474814-6475212:-|MTA_Mm|MTA
chr4,49561388,49561783,396,-,MTA_Mm,MTA,chr4:49561388-49561783:-|MTA_Mm|MTA
chr18,29789323,29789719,397,-,MTA_Mm,MTA,chr18:29789323-29789719:-|MTA_Mm|MTA
chr1,159141854,159142250,397,-,MTA_Mm,MTA,chr1:159141854-159142250:-|MTA_Mm|MTA
chr7,58737436,58737831,396,+,MTA_Mm,MTA,chr7:58737436-58737831:+|MTA_Mm|MTA
chr15,41143324,41143720,397,-,MTA_Mm,MTA,chr15:41143324-41143720:-|MTA_Mm|MTA
chr6,70000226,70000622,397,-,MTA_Mm,MTA,chr6:70000226-70000622:-|MTA_Mm|MTA
chr3,82647904,82648299,396,-,MTA_Mm,MTA,chr3:82647904-82648299:-|MTA_Mm|MTA
chr5,94031689,94032084,396,-,MTA_Mm,MTA,chr5:94031689-94032084:-|MTA_Mm|MTA
chr18,22057718,22058115,398,+,MTA_Mm,MTA,chr18:22057718-22058115:+|MTA_Mm|MTA
chr15,99557161,99557558,398,+,MTA_Mm,MTA,chr15:99557161-99557558:+|MTA_Mm|MTA
chr6,73863880,73864276,397,-,MTA_Mm,MTA,chr6:73863880-73864276:-|MTA_Mm|MTA
chr18,15573030,15573410,381,+,MTA_Mm,MTA,chr18:15573030-15573410:+|MTA_Mm|MTA
chr3,31485148,31485551,404,+,MTA_Mm,MTA,chr3:31485148-31485551:+|MTA_Mm|MTA
chr10,84471749,84472143,395,-,MTA_Mm,MTA,chr10:84471749-84472143:-|MTA_Mm|MTA
chr14,120800835,120801231,397,+,MTA_Mm,MTA,chr14:120800835-120801231:+|MTA_Mm|MTA
chr2,6684146,6684540,395,-,MTA_Mm,MTA,chr2:6684146-6684540:-|MTA_Mm|MTA
chr15,103408171,103408553,383,+,MTA_Mm,MTA,chr15:103408171-103408553:+|MTA_Mm|MTA
chr3,122694320,122694724,405,-,MTA_Mm,MTA,chr3:122694320-122694724:-|MTA_Mm|MTA
chr1,172080487,172080888,402,+,MTA_Mm,MTA,chr1:172080487-172080888:+|MTA_Mm|MTA
chrX,91870392,91870788,397,-,MTA_Mm,MTA,chrX:91870392-91870788:-|MTA_Mm|MTA
chr1,39659658,39660048,391,+,MTA_Mm,MTA,chr1:39659658-39660048:+|MTA_Mm|MTA
chr8,33236929,33237323,395,-,MTA_Mm,MTA,chr8:33236929-33237323:-|MTA_Mm|MTA
chr4,35385704,35386086,383,+,MTA_Mm,MTA,chr4:35385704-35386086:+|MTA_Mm|MTA
chr15,11632180,11632575,396,+,MTA_Mm,MTA,chr15:11632180-11632575:+|MTA_Mm|MTA
chr6,28544486,28544881,396,-,MTA_Mm,MTA,chr6:28544486-28544881:-|MTA_Mm|MTA
chr4,49935398,49935793,396,+,MTA_Mm,MTA,chr4:49935398-49935793:+|MTA_Mm|MTA
chrY,2744737,2745133,397,-,MTA_Mm,MTA,chrY:2744737-2745133:-|MTA_Mm|MTA
chr10,122390008,122390396,389,+,MTA_Mm,MTA,chr10:122390008-122390396:+|MTA_Mm|MTA
chr9,26560250,26560644,395,-,MTA_Mm,MTA,chr9:26560250-26560644:-|MTA_Mm|MTA
chr7,80962174,80962569,396,+,MTA_Mm,MTA,chr7:80962174-80962569:+|MTA_Mm|MTA
chr7,119533688,119534084,397,-,MTA_Mm,MTA,chr7:119533688-119534084:-|MTA_Mm|MTA
chr8,16160432,16160824,393,+,MTA_Mm,MTA,chr8:16160432-16160824:+|MTA_Mm|MTA
chr6,10798191,10798586,396,-,MTA_Mm,MTA,chr6:10798191-10798586:-|MTA_Mm|MTA
chrX,149981274,149981669,396,+,MTA_Mm,MTA,chrX:149981274-149981669:+|MTA_Mm|MTA
chr4,49834315,49834709,395,+,MTA_Mm,MTA,chr4:49834315-49834709:+|MTA_Mm|MTA
chr11,110600550,110600945,396,+,MTB,MTB,chr11:110600550-110600945:+|MTB|MTB
chrX,146553553,146553950,398,+,MTB,MTB,chrX:146553553-146553950:+|MTB|MTB
chrX,75092944,75093333,390,-,MTB,MTB,chrX:75092944-75093333:-|MTB|MTB
chrX,152814457,152814854,398,+,MTB,MTB,chrX:152814457-152814854:+|MTB|MTB
chr3,104371077,104371494,418,-,MTB_Mm,MTB,chr3:104371077-104371494:-|MTB_Mm|MTB
chr1,72997985,72998386,402,+,MTB_Mm,MTB,chr1:72997985-72998386:+|MTB_Mm|MTB
chr1,43603220,43603607,388,-,MTB,MTB,chr1:43603220-43603607:-|MTB|MTB
chr15,84478040,84478433,394,+,MTB,MTB,chr15:84478040-84478433:+|MTB|MTB
chr10,57434979,57435384,406,+,MTB_Mm,MTB,chr10:57434979-57435384:+|MTB_Mm|MTB
chr7,58613152,58613540,389,+,MTB,MTB,chr7:58613152-58613540:+|MTB|MTB
chr11,63857233,63857630,398,-,MTB_Mm,MTB,chr11:63857233-63857630:-|MTB_Mm|MTB
chr8,35175016,35175415,400,+,MTB,MTB,chr8:35175016-35175415:+|MTB|MTB
chr17,89309747,89310144,398,-,MTB,MTB,chr17:89309747-89310144:-|MTB|MTB
chr6,139243639,139244025,387,-,MTB_Mm,MTB,chr6:139243639-139244025:-|MTB_Mm|MTB
chr18,41671108,41671509,402,+,MTB,MTB,chr18:41671108-41671509:+|MTB|MTB
chr2,33902361,33902776,416,+,MTB_Mm,MTB,chr2:33902361-33902776:+|MTB_Mm|MTB
chr18,9461971,9462369,399,-,MTB,MTB,chr18:9461971-9462369:-|MTB|MTB
chr17,8421038,8421441,404,+,MTB,MTB,chr17:8421038-8421441:+|MTB|MTB
chr14,47285500,47285884,385,+,MTB,MTB,chr14:47285500-47285884:+|MTB|MTB
chr15,83371286,83371666,381,-,MTB,MTB,chr15:83371286-83371666:-|MTB|MTB
chr18,89971422,89971822,401,+,MTB,MTB,chr18:89971422-89971822:+|MTB|MTB
chr18,64765097,64765496,400,+,MTB,MTB,chr18:64765097-64765496:+|MTB|MTB
chr13,49491171,49491568,398,-,MTB,MTB,chr13:49491171-49491568:-|MTB|MTB
chr1,176442331,176442721,391,-,MTB,MTB,chr1:176442331-176442721:-|MTB|MTB
chr15,29002614,29003013,400,-,MTB,MTB,chr15:29002614-29003013:-|MTB|MTB
chr18,8209004,8209397,394,-,MTB_Mm,MTB,chr18:8209004-8209397:-|MTB_Mm|MTB
chr7,121725037,121725436,400,-,MTB,MTB,chr7:121725037-121725436:-|MTB|MTB
chr6,42559837,42560233,397,+,MTB_Mm,MTB,chr6:42559837-42560233:+|MTB_Mm|MTB
chr19,24615212,24615601,390,-,MTB_Mm,MTB,chr19:24615212-24615601:-|MTB_Mm|MTB
chr1,190709802,190710190,389,-,MTB,MTB,chr1:190709802-190710190:-|MTB|MTB
chr5,100146394,100146792,399,+,MTB,MTB,chr5:100146394-100146792:+|MTB|MTB
chr16,95395748,95396143,396,+,MTB,MTB,chr16:95395748-95396143:+|MTB|MTB
chr18,66768032,66768421,390,-,MTB,MTB,chr18:66768032-66768421:-|MTB|MTB
chr7,11730819,11731217,399,+,MTB,MTB,chr7:11730819-11731217:+|MTB|MTB
chr13,116120017,116120423,407,-,MTB,MTB,chr13:116120017-116120423:-|MTB|MTB
chr14,117771042,117771457,416,+,MTB_Mm,MTB,chr14:117771042-117771457:+|MTB_Mm|MTB
chr14,100773445,100773846,402,+,MTB,MTB,chr14:100773445-100773846:+|MTB|MTB
chr16,82770646,82771032,387,+,MTB,MTB,chr16:82770646-82771032:+|MTB|MTB
chrY,22776970,22777360,391,+,MTB_Mm,MTB,chrY:22776970-22777360:+|MTB_Mm|MTB
chr17,61200216,61200616,401,-,MTB_Mm,MTB,chr17:61200216-61200616:-|MTB_Mm|MTB
chr8,50384006,50384401,396,-,MTB,MTB,chr8:50384006-50384401:-|MTB|MTB
chr1,84562851,84563254,404,+,MTB_Mm,MTB,chr1:84562851-84563254:+|MTB_Mm|MTB
chr18,81432795,81433192,398,-,MTB,MTB,chr18:81432795-81433192:-|MTB|MTB
chrX,120972263,120972665,403,-,MTB,MTB,chrX:120972263-120972665:-|MTB|MTB
chr19,58378562,58378953,392,+,MTB,MTB,chr19:58378562-58378953:+|MTB|MTB
chr6,125394844,125395241,398,+,MTB,MTB,chr6:125394844-125395241:+|MTB|MTB
chr10,82781222,82781629,408,-,MTB_Mm,MTB,chr10:82781222-82781629:-|MTB_Mm|MTB
chr6,37595468,37595856,389,+,MTB,MTB,chr6:37595468-37595856:+|MTB|MTB
chr16,8938833,8939228,396,-,MTB,MTB,chr16:8938833-8939228:-|MTB|MTB
chr15,17643414,17643823,410,-,MTB_Mm,MTB,chr15:17643414-17643823:-|MTB_Mm|MTB
chr10,93856527,93856924,398,-,MTB,MTB,chr10:93856527-93856924:-|MTB|MTB
chr18,77176587,77176983,397,-,MTB,MTB,chr18:77176587-77176983:-|MTB|MTB
chr12,97729226,97729638,413,-,MTB_Mm,MTB,chr12:97729226-97729638:-|MTB_Mm|MTB
chr6,133728899,133729298,400,+,MTB,MTB,chr6:133728899-133729298:+|MTB|MTB
chr13,32632219,32632619,401,+,MTB,MTB,chr13:32632219-32632619:+|MTB|MTB
chr6,128320277,128320663,387,-,MTB,MTB,chr6:128320277-128320663:-|MTB|MTB
chr6,82463593,82463992,400,-,MTB,MTB,chr6:82463593-82463992:-|MTB|MTB
chr14,26029915,26030314,400,-,MTB_Mm,MTB,chr14:26029915-26030314:-|MTB_Mm|MTB
chr13,84245849,84246249,401,-,MTB,MTB,chr13:84245849-84246249:-|MTB|MTB
chr2,78119709,78120100,392,-,MTB_Mm,MTB,chr2:78119709-78120100:-|MTB_Mm|MTB
chr3,60687952,60688365,414,-,MTB_Mm,MTB,chr3:60687952-60688365:-|MTB_Mm|MTB
chr1,178014130,178014528,399,+,MTB,MTB,chr1:178014130-178014528:+|MTB|MTB
chr18,87317237,87317626,390,+,MTB,MTB,chr18:87317237-87317626:+|MTB|MTB
chr1,59768836,59769237,402,+,MTB,MTB,chr1:59768836-59769237:+|MTB|MTB
chr15,92348491,92348892,402,+,MTB,MTB,chr15:92348491-92348892:+|MTB|MTB
chr11,103767925,103768328,404,-,MTB_Mm,MTB,chr11:103767925-103768328:-|MTB_Mm|MTB
chr18,69975986,69976386,401,-,MTB,MTB,chr18:69975986-69976386:-|MTB|MTB
chr6,144318623,144319005,383,+,MTB,MTB,chr6:144318623-144319005:+|MTB|MTB
chr10,31102154,31102536,383,+,MTB,MTB,chr10:31102154-31102536:+|MTB|MTB
chr8,98991086,98991475,390,+,MTB,MTB,chr8:98991086-98991475:+|MTB|MTB
chr12,17078147,17078545,399,-,MTB,MTB,chr12:17078147-17078545:-|MTB|MTB
chr4,153895275,153895683,409,+,MTB_Mm,MTB,chr4:153895275-153895683:+|MTB_Mm|MTB
chr1,64432739,64433144,406,-,MTB,MTB,chr1:64432739-64433144:-|MTB|MTB
chr15,83206774,83207178,405,-,MTB_Mm,MTB,chr15:83206774-83207178:-|MTB_Mm|MTB
chr10,123573970,123574352,383,+,MTB,MTB,chr10:123573970-123574352:+|MTB|MTB
chr7,58178276,58178658,383,-,MTB,MTB,chr7:58178276-58178658:-|MTB|MTB
chr3,66265632,66266031,400,+,MTB,MTB,chr3:66265632-66266031:+|MTB|MTB
chr10,80268223,80268615,393,+,MTB,MTB,chr10:80268223-80268615:+|MTB|MTB
chr19,8374686,8375075,390,+,MTB,MTB,chr19:8374686-8375075:+|MTB|MTB
chr10,20384977,20385382,406,-,MTB_Mm,MTB,chr10:20384977-20385382:-|MTB_Mm|MTB
chr6,77160532,77160954,423,+,MTB_Mm,MTB,chr6:77160532-77160954:+|MTB_Mm|MTB
chr5,138197021,138197418,398,-,MTB,MTB,chr5:138197021-138197418:-|MTB|MTB
chr12,100158028,100158410,383,-,MTB,MTB,chr12:100158028-100158410:-|MTB|MTB
chr8,16180339,16180738,400,-,MTB,MTB,chr8:16180339-16180738:-|MTB|MTB
chr14,73604414,73604809,396,-,MTB,MTB,chr14:73604414-73604809:-|MTB|MTB
chr5,29360059,29360453,395,-,MTB_Mm,MTB,chr5:29360059-29360453:-|MTB_Mm|MTB
chr3,82265142,82265532,391,-,MTB,MTB,chr3:82265142-82265532:-|MTB|MTB
chr18,75093930,75094325,396,+,MTB,MTB,chr18:75093930-75094325:+|MTB|MTB
chr13,48766012,48766410,399,+,MTB,MTB,chr13:48766012-48766410:+|MTB|MTB
chr5,10305759,10306166,408,+,MTB_Mm,MTB,chr5:10305759-10306166:+|MTB_Mm|MTB
chr13,57562605,57563002,398,-,MTB,MTB,chr13:57562605-57563002:-|MTB|MTB
chr5,37190928,37191315,388,+,MTB_Mm,MTB,chr5:37190928-37191315:+|MTB_Mm|MTB
chr12,65797358,65797754,397,+,MTB,MTB,chr12:65797358-65797754:+|MTB|MTB
chr12,53863646,53864049,404,-,MTB,MTB,chr12:53863646-53864049:-|MTB|MTB
chr11,70113199,70113596,398,+,MTB,MTB,chr11:70113199-70113596:+|MTB|MTB
chr6,147212860,147213262,403,+,MTB,MTB,chr6:147212860-147213262:+|MTB|MTB
chr18,52939573,52939974,402,+,MTB,MTB,chr18:52939573-52939974:+|MTB|MTB
chr1,113886572,113886974,403,-,MTB,MTB,chr1:113886572-113886974:-|MTB|MTB
chrY,48941615,48942005,391,-,MTB_Mm,MTB,chrY:48941615-48942005:-|MTB_Mm|MTB
chr13,60915406,60915809,404,-,MTB_Mm,MTB,chr13:60915406-60915809:-|MTB_Mm|MTB
chr1,161174738,161175131,394,+,MTB,MTB,chr1:161174738-161175131:+|MTB|MTB
chr8,85596088,85596486,399,-,MTB,MTB,chr8:85596088-85596486:-|MTB|MTB
chr17,54755483,54755876,394,-,MTB,MTB,chr17:54755483-54755876:-|MTB|MTB
chr14,104767284,104767684,401,-,MTB,MTB,chr14:104767284-104767684:-|MTB|MTB
chr12,63514331,63514721,391,-,MTB,MTB,chr12:63514331-63514721:-|MTB|MTB
chr19,21377801,21378199,399,-,MTB,MTB,chr19:21377801-21378199:-|MTB|MTB
chr13,33634733,33635139,407,-,MTB,MTB,chr13:33634733-33635139:-|MTB|MTB
chr12,45102420,45102819,400,+,MTB,MTB,chr12:45102420-45102819:+|MTB|MTB
chr4,150972751,150973148,398,+,MTB,MTB,chr4:150972751-150973148:+|MTB|MTB
chr1,169587142,169587524,383,+,MTB,MTB,chr1:169587142-169587524:+|MTB|MTB
chr11,117571291,117571696,406,-,MTB_Mm,MTB,chr11:117571291-117571696:-|MTB_Mm|MTB
chr11,49109915,49110295,381,-,MTB,MTB,chr11:49109915-49110295:-|MTB|MTB
chr8,6055209,6055598,390,-,MTB_Mm,MTB,chr8:6055209-6055598:-|MTB_Mm|MTB
chr12,13129030,13129428,399,+,MTB,MTB,chr12:13129030-13129428:+|MTB|MTB
chr15,23073395,23073784,390,+,MTB,MTB,chr15:23073395-23073784:+|MTB|MTB
chr5,100722586,100722981,396,-,MTB_Mm,MTB,chr5:100722586-100722981:-|MTB_Mm|MTB
chr7,89330822,89331218,397,-,MTB_Mm,MTB,chr7:89330822-89331218:-|MTB_Mm|MTB
chr17,43004372,43004777,406,+,MTB,MTB,chr17:43004372-43004777:+|MTB|MTB
chr12,19923648,19924035,388,-,MTB,MTB,chr12:19923648-19924035:-|MTB|MTB
chr16,23104007,23104414,408,-,MTB_Mm,MTB,chr16:23104007-23104414:-|MTB_Mm|MTB
chr13,60776061,60776449,389,+,MTB_Mm,MTB,chr13:60776061-60776449:+|MTB_Mm|MTB
chr5,105941186,105941594,409,-,MTB_Mm,MTB,chr5:105941186-105941594:-|MTB_Mm|MTB
chr9,121527228,121527623,396,+,MTB_Mm,MTB,chr9:121527228-121527623:+|MTB_Mm|MTB
chr7,18938451,18938866,416,-,MTB_Mm,MTB,chr7:18938451-18938866:-|MTB_Mm|MTB
chr6,7416993,7417391,399,-,MTB,MTB,chr6:7416993-7417391:-|MTB|MTB
chr17,64391618,64392010,393,-,MTB,MTB,chr17:64391618-64392010:-|MTB|MTB
chr16,32121611,32121992,382,-,MTB,MTB,chr16:32121611-32121992:-|MTB|MTB
chr6,100410647,100411047,401,-,MTB,MTB,chr6:100410647-100411047:-|MTB|MTB
chr6,71038791,71039185,395,-,MTB,MTB,chr6:71038791-71039185:-|MTB|MTB
chr18,83948441,83948834,394,+,MTB,MTB,chr18:83948441-83948834:+|MTB|MTB
chr8,46993469,46993877,409,+,MTB_Mm,MTB,chr8:46993469-46993877:+|MTB_Mm|MTB
chrX,140898283,140898667,385,-,MTB,MTB,chrX:140898283-140898667:-|MTB|MTB
chr12,28050870,28051264,395,-,MTB,MTB,chr12:28050870-28051264:-|MTB|MTB
chr4,86511838,86512237,400,-,MTB,MTB,chr4:86511838-86512237:-|MTB|MTB
chr5,90947027,90947427,401,+,MTB_Mm,MTB,chr5:90947027-90947427:+|MTB_Mm|MTB
chr5,111318270,111318671,402,+,MTB,MTB,chr5:111318270-111318671:+|MTB|MTB
chr5,52269430,52269838,409,-,MTB_Mm,MTB,chr5:52269430-52269838:-|MTB_Mm|MTB
chr9,74077777,74078168,392,+,MTB,MTB,chr9:74077777-74078168:+|MTB|MTB
chrX,122797668,122798067,400,-,MTB,MTB,chrX:122797668-122798067:-|MTB|MTB
chr3,4197955,4198358,404,-,MTB_Mm,MTB,chr3:4197955-4198358:-|MTB_Mm|MTB
chr6,94404375,94404773,399,+,MTB,MTB,chr6:94404375-94404773:+|MTB|MTB
chr9,34312381,34312771,391,-,MTB_Mm,MTB,chr9:34312381-34312771:-|MTB_Mm|MTB
chr19,11350778,11351175,398,+,MTB,MTB,chr19:11350778-11351175:+|MTB|MTB
chr5,148036076,148036467,392,-,MTB,MTB,chr5:148036076-148036467:-|MTB|MTB
chr2,92616185,92616574,390,-,MTB,MTB,chr2:92616185-92616574:-|MTB|MTB
chrX,98496123,98496527,405,-,MTB,MTB,chrX:98496123-98496527:-|MTB|MTB
chr13,52545529,52545936,408,-,MTB_Mm,MTB,chr13:52545529-52545936:-|MTB_Mm|MTB
chr8,65659165,65659551,387,+,MTB,MTB,chr8:65659165-65659551:+|MTB|MTB
chr8,126996969,126997374,406,+,MTB_Mm,MTB,chr8:126996969-126997374:+|MTB_Mm|MTB
chr8,116841550,116841945,396,+,MTB,MTB,chr8:116841550-116841945:+|MTB|MTB
chr4,151363917,151364309,393,-,MTB,MTB,chr4:151363917-151364309:-|MTB|MTB
chr15,58266817,58267215,399,+,MTB,MTB,chr15:58266817-58267215:+|MTB|MTB
chr10,110734726,110735122,397,-,MTB,MTB,chr10:110734726-110735122:-|MTB|MTB
chr19,43996257,43996648,392,+,MTB_Mm,MTB,chr19:43996257-43996648:+|MTB_Mm|MTB
chr15,76164652,76165050,399,-,MTB,MTB,chr15:76164652-76165050:-|MTB|MTB
chr9,54348851,54349263,413,+,MTB_Mm,MTB,chr9:54348851-54349263:+|MTB_Mm|MTB
chr9,82802541,82802941,401,+,MTB,MTB,chr9:82802541-82802941:+|MTB|MTB
chr9,111664920,111665315,396,+,MTB_Mm,MTB,chr9:111664920-111665315:+|MTB_Mm|MTB
chr2,172231310,172231706,397,-,MTB,MTB,chr2:172231310-172231706:-|MTB|MTB
chr8,30813487,30813884,398,+,MTB,MTB,chr8:30813487-30813884:+|MTB|MTB
chr4,109716100,109716491,392,+,MTB,MTB,chr4:109716100-109716491:+|MTB|MTB
chr8,108018675,108019083,409,+,MTB,MTB,chr8:108018675-108019083:+|MTB|MTB
chr4,122433754,122434152,399,+,MTB,MTB,chr4:122433754-122434152:+|MTB|MTB
chr15,32954248,32954648,401,-,MTB,MTB,chr15:32954248-32954648:-|MTB|MTB
chr10,115544568,115544961,394,-,MTB,MTB,chr10:115544568-115544961:-|MTB|MTB
chrX,138774926,138775325,400,-,MTB,MTB,chrX:138774926-138775325:-|MTB|MTB
chr4,113685111,113685517,407,-,MTB,MTB,chr4:113685111-113685517:-|MTB|MTB
chr10,85084177,85084573,397,+,MTB,MTB,chr10:85084177-85084573:+|MTB|MTB
chr16,8672744,8673137,394,+,MTB_Mm,MTB,chr16:8672744-8673137:+|MTB_Mm|MTB
chr19,7798278,7798678,401,-,MTB,MTB,chr19:7798278-7798678:-|MTB|MTB
chr13,75189747,75190158,412,+,MTB_Mm,MTB,chr13:75189747-75190158:+|MTB_Mm|MTB
chr8,125152052,125152450,399,-,MTB,MTB,chr8:125152052-125152450:-|MTB|MTB
chr11,41077303,41077700,398,+,MTB_Mm,MTB,chr11:41077303-41077700:+|MTB_Mm|MTB
chr4,94650367,94650772,406,-,MTB,MTB,chr4:94650367-94650772:-|MTB|MTB
chr2,28441629,28442015,387,-,MTB,MTB,chr2:28441629-28442015:-|MTB|MTB
chr13,86529997,86530387,391,-,MTB_Mm,MTB,chr13:86529997-86530387:-|MTB_Mm|MTB
chr4,77623945,77624345,401,+,MTB,MTB,chr4:77623945-77624345:+|MTB|MTB
chr8,36542624,36543010,387,-,MTB,MTB,chr8:36542624-36543010:-|MTB|MTB
chr11,106743546,106743943,398,-,MTB,MTB,chr11:106743546-106743943:-|MTB|MTB
chr18,49499361,49499754,394,+,MTB,MTB,chr18:49499361-49499754:+|MTB|MTB
chr5,132572771,132573156,386,+,MTB,MTB,chr5:132572771-132573156:+|MTB|MTB
chr2,37354338,37354734,397,+,MTB,MTB,chr2:37354338-37354734:+|MTB|MTB
chr9,67791910,67792306,397,-,MTB,MTB,chr9:67791910-67792306:-|MTB|MTB
chr10,95165477,95165876,400,-,MTB,MTB,chr10:95165477-95165876:-|MTB|MTB
chr7,86279059,86279474,416,+,MTB_Mm,MTB,chr7:86279059-86279474:+|MTB_Mm|MTB
chr1,93121126,93121525,400,+,MTB,MTB,chr1:93121126-93121525:+|MTB|MTB
chr18,66642779,66643171,393,-,MTB_Mm,MTB,chr18:66642779-66643171:-|MTB_Mm|MTB
chrX,101002878,101003287,410,+,MTB,MTB,chrX:101002878-101003287:+|MTB|MTB
chr18,64000778,64001158,381,+,MTB,MTB,chr18:64000778-64001158:+|MTB|MTB
chr13,37575122,37575530,409,-,MTB_Mm,MTB,chr13:37575122-37575530:-|MTB_Mm|MTB
chrX,134670558,134670954,397,-,MTB,MTB,chrX:134670558-134670954:-|MTB|MTB
